"","egoID","Q94_1","Q94_2","Q94_3","Q94_4","Q94_5","Q94_6","Q96_1","Q96_2","Q96_3","Q96_4","Q96_5","Q96_6","Q98_1","Q98_2","Q98_3","Q98_4","Q98_5","Q98_6","Q100_1","Q100_2","Q100_3","Q100_4","Q100_5","Q100_6","Q102_1","Q102_2","Q102_3","Q102_4","ego.careerval","ego.acadval","ego.gender","ego.race","ego.workhours","ego.studentorg","ego.belong","ego.age","ego.year","ext_reg","int_toknow","ext_iden","int_stim","amotiv","int_accomp","ext_intro","ego.genderbi","ego.racetri","mean.clo","mean.comm","mean.careerval","mean.acadval","mean.edu","alt.edudiverse","alt.type","alt.age","alt.agesd","alt.female","alt.male","alt.genratio","ego.ager","mean.eigen","dens","mean.deg","mean.bet","deg.centr","alter.aca.value.avg","alter.career.value.avg","density","gendersim","agediver","belong_cat"
"89",1185,5,3,5,3,1,3,4,5,5,5,2,1,3,5,5,3,5,1,1,4,5,5,4,5,2,1,5,5,10,6,2,NA,0,3,5,NA,NA,5,3.75,5,2,1,3.75,4.75,1,NA,7,2,10,10,7,1,2,56,5.65685424949238,1,1,1,NA,1,1,1,0,0,10,10,1,0,1,1
"90",1186,5,4,5,5,1,5,4,5,5,5,4,1,4,3,4,5,5,3,1,3,4,5,5,5,3,1,2,2,10,8,1,2,0,2,3,NA,NA,4.75,4.75,5,3.75,1,3.5,3.25,0,2,8,2,9.5,8,5.25,3,5,45.6666666666667,34.5591280754207,0,3,0,NA,0.784837644929966,0.666666666666667,2,0.5,0.333333333333333,8,9.5,0.666666666666667,-0.5,1.58496250072116,0
"91",1187,4,5,5,3,2,4,5,5,3,5,1,1,5,5,5,5,4,1,1,5,5,5,5,5,2,1,5,5,10,9,1,1,12,3,5,NA,NA,4.75,4.5,4.75,1.75,1.25,4.75,5,0,1,10,1,6,7,4,5,4,25.4,16.5469030334984,2,3,0.666666666666667,NA,0.843225924057781,1,4,0.1,0,7,6,1,-0.2,2.32192809488736,1
"92",1189,4,4,5,2,1,4,4,5,4,5,2,1,4,5,5,5,5,2,1,5,5,5,5,5,3,1,5,5,10,10,2,1,20,1,5,NA,NA,4.75,4.5,5,2.25,1,4.5,4.75,1,1,9.2,1.8,9.4,9.4,5.8,2,5,34.8,12.397580409096,2,3,0.666666666666667,NA,0.886640965181887,0.8,3.2,0.4,0.2,9.4,9.4,0.8,0.2,1.92192809488736,1
"93",1190,5,5,5,2,1,5,5,5,5,5,2,1,5,3,5,5,5,2,1,5,2,5,4,5,5,1,3,5,10,10,2,1,0,1,4,NA,NA,5,4.75,5,2.75,1,4.5,3.75,1,1,9.2,3.8,9.3,9.8,6.7,3,3,135.6,303.736801267881,6,4,1.5,NA,0.686176133665381,0.555555555555556,5,2.7,0.333333333333333,9.8,9.3,0.555555555555556,-0.2,3.12192809488736,1
"94",1191,4,3,4,4,2,2,5,5,4,5,4,1,4,4,5,5,5,4,1,4,5,5,5,4,4,1,4,5,10,10,1,1,30,3,5,NA,NA,4.75,4.25,4.5,4,1.25,3.5,4.75,0,1,8.16666666666667,2,9.16666666666667,7.33333333333333,4.33333333333333,2,3,50.5,19.1075901149255,2,4,0.5,NA,0.872756735230235,0.8,4,0.833333333333333,0.2,7.33333333333333,9.16666666666667,0.8,-0.333333333333333,2.58496250072116,1
"95",1192,5,3,5,5,2,3,5,5,5,5,5,3,4,4,5,5,5,3,1,3,4,5,5,5,4,3,4,4,10,10,1,1,60,1,5,NA,NA,5,4.5,5,4.25,2.25,3.5,4.25,0,1,9.9,2.1,9.7,9.6,6.6,4,5,46.4,25.3648926230287,4,6,0.666666666666667,NA,0.931460682335564,1,9,0.7,0,9.6,9.7,1,-0.2,2.72192809488736,1
"96",1193,3,5,5,2,1,4,4,5,5,5,1,1,5,5,5,5,5,2,1,5,5,4,5,2,4,1,5,5,8,10,1,1,21.5,3,2,NA,NA,4.25,5,4.25,2.25,1,4.75,4.75,0,1,7.2,4,6.8,5.6,6.6,3,4,31.8,11.7770964163498,3,2,1.5,NA,0.809016994374947,0.5,1.5,1,0.166666666666667,4.5,6,0.5,0.5,2,0
"97",1195,4,4,5,2,1,4,3,5,5,3,1,1,4,2,4,5,2,1,1,4,2,5,5,3,3,1,5,3,10,9,2,1,0,2,3,NA,NA,4.5,4.75,3.25,1.75,1,4.25,2.5,1,1,6.4,3.8,6.4,7,7.4,2,3,47.8,14.289856542317,4,1,4,NA,0.661615974961339,0.5,1.5,0.75,0.5,7.25,6.25,0.5,-0.5,2,0
"98",1196,3,3,4,2,1,4,4,4,4,4,2,1,4,4,4,4,4,2,1,4,4,4,4,4,2,1,3,3,10,10,2,1,0,3,4,NA,NA,3.75,3.75,4,2,1,3.75,3.75,1,1,10,4.5,10,10,7,1,3,34.75,0.5,0,4,0,NA,0.984622773906253,1,2,0,0,10,10,1,1,0,1
"99",1197,5,3,4,2,1,2,5,5,2,4,2,2,3,5,5,2,4,1,1,3,3,5,3,3,1,1,3,5,10,10,1,5,0,1,3,NA,NA,5,2.5,3.75,1.5,1.25,2.75,4.5,0,3,9.8,1.8,10,10,8,3,4,50.2,6.1400325732035,2,3,0.666666666666667,NA,0.818610221844572,0.7,2.8,0.6,0.3,10,10,0.7,-0.2,2.32192809488736,0
"100",1199,3,3,5,4,4,4,4,3,4,4,3,2,3,5,4,4,5,3,1,3,4,4,5,3,3,1,3,3,8,7,1,NA,0,3,5,NA,NA,3.5,4,4.25,3.25,2,3.25,4,0,NA,8.25,1.75,10,8.75,5.5,4,4,37,15.790292376436,2,2,1,NA,0.745473054693682,0.833333333333333,2.5,0.5,0.166666666666667,8.75,10,0.833333333333333,0,1.5,1
"101",1200,2,4,5,3,2,3,1,3,4,4,1,1,2,3,4,4,4,1,1,3,3,4,4,1,4,2,4,3,4,1,3,1,20,2,4,NA,NA,3.25,4,3.5,2.25,1.5,3,2.5,NA,1,4,2,8.33333333333333,6.66666666666667,6.33333333333333,2,3,33,13.076696830622,1,1,1,NA,0.802801893087285,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,6.66666666666667,8.33333333333333,0.666666666666667,0.333333333333333,1.58496250072116,1
"102",1201,5,4,5,4,1,5,5,5,5,5,3,1,4,5,5,4,5,3,1,4,5,5,5,5,3,2,5,5,10,10,2,1,20,1,4,NA,NA,5,4.5,5,3.25,1.25,4.5,5,1,1,10,1.5,10,10,7.5,2,2,50,1.4142135623731,1,1,1,NA,1,1,1,0,0,10,10,1,0,1,1
"103",1202,4,4,5,3,1,4,5,5,4,5,2,1,5,4,4,3,4,2,1,4,5,4,4,5,2,1,4,5,10,10,1,2,0,1,5,NA,NA,4.25,3.75,4.75,2.25,1,4.25,4.75,0,2,9.5,1.8,6.4,6.1,3.6,5,4,220.9,410.48980228232,3,7,0.428571428571429,NA,0.893977169908618,0.888888888888889,8,0.5,0.111111111111111,6.1,6.4,0.888888888888889,-0.4,2.72192809488736,1
"104",1203,3,1,1,1,4,1,5,1,2,1,1,1,2,3,5,1,1,1,5,1,3,1,1,1,1,3,1,2,7,6,1,2,0,1,3,NA,NA,2.5,1.25,1,1,3.25,1.25,3.25,0,2,8.33333333333333,1.66666666666667,10,10,4.66666666666667,2,3,44.6666666666667,13.3166562369588,0,3,0,NA,0.804737854124365,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,10,10,0.666666666666667,-1,1.58496250072116,0
"105",1205,5,5,5,2,1,4,5,5,4,5,2,1,5,4,4,5,5,3,1,5,5,4,5,5,4,1,5,5,10,10,1,1,10,2,4,NA,NA,4.5,4.75,5,2.75,1,4.75,4.75,0,1,10,1.2,9.8,7.8,4.4,3,5,44,25.4460212999989,2,3,0.666666666666667,NA,0.963490101952166,1,4,0,0,7.8,9.8,1,-0.2,2.32192809488736,1
"106",1206,3,4,5,3,1,3,5,5,4,5,1,1,3,4,4,4,5,1,1,4,4,5,3,4,2,1,4,4,9,10,1,1,10,1,4,NA,NA,4.25,3.75,4.75,1.75,1,3.5,4.25,0,1,7.5,1.5,7.125,7,5.125,5,5,25.625,12.0230433513554,1,7,0.142857142857143,NA,0.754043110163165,0.785714285714286,5.5,1.5,0.214285714285714,7,7.125,0.785714285714286,-0.75,2.40563906222957,1
"107",1208,1,3,3,1,1,1,3,3,3,3,1,2,2,3,1,2,2,2,1,2,2,1,3,3,3,2,3,3,10,10,2,2,0,3,4,NA,NA,1.5,2.75,2.75,1.75,1.5,2,2.75,1,2,9.3,1.7,7.1,7.3,6.8,4,4,28.5,16.2975799157762,8,2,4,NA,0.723700937668371,0.933333333333333,8.4,4.1,0.0666666666666667,7.3,7.1,0.933333333333333,-0.6,2.12192809488736,1
"108",1209,4,4,5,2,1,3,3,5,3,5,2,1,4,3,4,3,5,2,1,2,3,4,4,5,4,1,4,3,9,9,2,1,4,1,4,NA,NA,4.25,3.5,5,2.5,1,3.25,3,1,1,8.5,2.1,8.3,7.3,6.3,3,6,28.2,12.8909959963448,3,7,0.428571428571429,NA,0.627519576874715,0.688888888888889,6.2,3.4,0.2,7.3,8.3,0.688888888888889,0.4,2.52192809488736,1
"109",1210,4,5,5,4,1,5,5,5,5,5,2,1,5,5,5,5,5,3,1,5,5,5,5,5,5,1,5,5,10,10,1,1,0,3,4,NA,NA,4.75,5,5,3.5,1,5,5,0,1,6.7,3.1,5.6,5.5,5.6,5,6,36.3,16.5801085641802,4,6,0.666666666666667,NA,0.628456415584785,0.464285714285714,3.25,2.25,0.392857142857143,4.375,4.5,0.464285714285714,-0.25,2.75,1
"110",1211,3,3,5,3,2,3,5,5,3,3,2,2,5,4,5,2,3,2,1,1,2,5,2,2,1,1,4,4,8,8,1,2,0,3,1,NA,NA,4.5,2.5,3.25,2,1.5,3.25,3.75,0,2,6.4,4,9,8.8,7.2,4,3,37,12.2882057274445,1,4,0.25,NA,0.755193398373275,0.7,2.8,1.2,0.3,8.8,9,0.7,-0.6,2.32192809488736,0
"111",1213,5,3,4,2,2,2,4,5,3,5,2,1,4,4,3,3,5,3,2,3,5,5,4,4,3,2,5,5,10,5,2,1,15,2,3,NA,NA,4.5,3.25,4.5,2.5,1.75,3.5,4.5,1,1,8.5,2.7,8.9,9.2,6,5,3,33.3,16.4860210144501,5,5,1,NA,0.639792166965279,0.644444444444444,5.8,2.46666666666667,0.244444444444444,9.2,8.9,0.644444444444444,0,2.04643934467102,0
"112",1214,4,2,3,4,2,2,4,4,3,4,1,1,3,2,4,2,3,1,1,2,2,4,3,2,2,1,2,4,9,9,1,1,30,3,3,NA,NA,4,2.5,3,2,1.25,2.25,3,0,1,9.8,2.6,10,8.6,6.4,4,4,35.8,8.04363102087608,1,4,0.25,NA,0.667928956223564,0.7,2.8,0.7,0.3,8.6,10,0.7,-0.6,1.52192809488736,0
"113",1215,5,3,5,2,1,3,4,5,3,4,2,1,3,4,5,3,4,1,1,4,5,5,3,4,2,1,2,4,8,8,2,1,0,1,5,NA,NA,5,3,4.25,1.75,1,3,4.25,1,1,10,2,9,9,7,1,2,59,5.65685424949238,1,1,1,NA,1,1,1,0,0,9,9,1,0,1,1
"114",1216,2,2,4,1,1,2,3,2,3,4,1,1,2,4,4,4,4,2,1,4,3,3,2,5,1,1,1,4,8,8,2,1,20,1,3,NA,NA,2.75,2.75,4.25,1.25,1,2.25,3.5,1,1,8,1.33333333333333,7,8,7,1,4,NA,NA,2,1,2,NA,0.860362649170338,1,3,0.375,0,NA,NA,1,0,0,0
"115",1217,4,3,4,4,1,3,4,4,3,4,3,2,5,5,3,4,5,4,1,4,4,4,3,5,4,1,4,5,10,8,1,1,12,1,4,NA,NA,3.75,3.25,4.5,3.75,1.25,4,4.5,0,1,5,2.5,6.8,6.7,5.2,7,5,28.8,16.7716692338267,5,5,1,NA,0.546878053842035,0.577777777777778,5.2,4,0.422222222222222,6.7,6.8,0.577777777777778,0,3.32192809488736,1
"116",1218,3,4,5,3,1,4,3,4,3,4,3,1,4,4,4,4,4,4,1,3,2,3,4,3,1,1,3,NA,10,10,2,1,0,1,4,NA,NA,3.5,3.75,4,2.75,1,3.5,NA,1,1,9.6,2,10,9.8,5.2,6,4,37.4,19.1322880086111,7,3,2.33333333333333,NA,0.89526522299953,0.857142857142857,6,0.5,0.142857142857143,10,10,0.857142857142857,-0.25,3,1
"117",1220,2,5,2,5,1,5,4,3,5,2,4,1,5,3,3,5,3,4,1,5,5,3,5,2,5,1,5,5,2,8,2,1,10,1,5,NA,NA,2.75,5,2.25,4.5,1,5,4.25,1,1,6.4,3.4,4.2,4.4,7.6,3,5,40.4,11.7601020403736,2,3,0.666666666666667,NA,0.615498553637817,0.5,1.5,1,0.166666666666667,5,5.25,0.5,0.5,1.5,1
"118",1221,5,3,5,4,3,3,4,5,4,4,3,2,4,5,5,4,4,3,2,3,4,5,4,5,3,2,5,4,8,8,1,1,30,2,4,NA,NA,5,3.75,4.5,3.25,2.25,3.75,4.25,0,1,8,1,9.25,9,5.5,2,4,33.25,15.4353490404331,1,3,0.333333333333333,NA,0.836705627310258,1,3,0.5,0,9,9.25,1,-0.5,2,1
"119",1222,NA,NA,NA,NA,NA,NA,2,5,2,5,1,1,3,3,4,3,3,1,1,2,3,5,3,5,1,1,3,3,10,10,1,1,10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2.75,0,1,9.6,1.8,10,9.2,5.8,3,4,27.8,12.1326007104825,2,3,0.666666666666667,NA,0.662559557203907,0.8,3.2,0.8,0.2,9.2,10,0.8,-0.2,1.92192809488736,0
"120",1224,5,2,5,1,2,2,5,5,2,5,1,1,3,5,5,1,4,1,2,2,5,5,2,2,1,2,1,5,9,9,3,3,18,2,4,NA,NA,5,1.75,4,1,1.75,2,5,NA,3,8.66666666666667,2,8.66666666666667,8.66666666666667,7.33333333333333,2,4,33.6666666666667,15.0443787951957,0,3,0,NA,1,1,1,0,0,10,9,1,1,1,1
"121",1225,4,2,1,1,3,1,4,3,2,5,1,2,1,1,2,3,2,1,2,1,1,4,2,1,1,2,1,3,6,4,3,1,0,3,3,NA,NA,3.25,2.25,2.25,1,2.25,1,2.25,NA,1,7.75,2,4.5,5,6.25,3,4,33.25,17.7270979012358,3,1,3,NA,0.737863960091333,0.833333333333333,2.5,0.5,0.166666666666667,5,4.5,0.833333333333333,1,2,0
"122",1226,4,3,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,1,5,12,3,4,NA,NA,4,3.75,4,3.75,3.5,3.75,4,0,3,7.9,2.5,10,9.6,5.5,5,4,47.2,23.5126443524425,3,7,0.428571428571429,NA,0.671621927649954,0.733333333333333,6.6,3.5,0.266666666666667,9.6,10,0.733333333333333,-0.4,3.12192809488736,1
"123",1227,3,4,5,1,1,3,5,5,4,5,1,1,5,5,5,5,5,1,1,5,5,5,5,5,1,1,5,5,10,10,1,1,0,3,5,NA,NA,4.5,4.5,5,1,1,4.5,5,0,1,9.5,2.83333333333333,9.5,9,6.5,5,4,201.333333333333,391.11208964524,4,2,2,NA,0.898019338892445,0.933333333333333,4.66666666666667,0.416666666666667,0.0666666666666667,9,9.5,0.933333333333333,0.333333333333333,2.58496250072116,1
"124",1228,3,2,4,1,3,1,5,3,2,3,1,2,1,5,3,2,2,1,2,1,5,3,3,2,2,2,1,5,7,8,3,1,0,2,4,NA,NA,3,2.25,2.75,1.25,2.25,1,5,NA,1,7.75,3.25,8.25,8.75,8.25,3,3,47,1,3,1,3,NA,0.86398589713346,1,3,0.5,0,8.75,8.25,1,1,1.58496250072116,1
"125",1229,5,5,5,3,1,4,3,5,5,5,4,1,5,5,5,5,5,2,1,5,5,5,5,5,2,1,5,5,10,10,2,1,0,1,4,NA,NA,5,5,5,2.75,1,4.75,4.5,1,1,9.8,3,10,10,7.44444444444444,4,5,NA,NA,8,2,4,NA,0.611701822031009,0.622222222222222,5.6,4.5,0.377777777777778,10,10,0.622222222222222,-0.6,0,1
"126",1230,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,5,3,1,5,5,10,10,1,1,15,1,5,NA,NA,5,5,5,4.5,1,5,5,0,1,10,3.28571428571429,10,10,6.71428571428571,4,5,42.2857142857143,16.888993316302,1,6,0.166666666666667,NA,0.5,0.333333333333333,1.66666666666667,0.166666666666667,0.0666666666666667,10,10,0.333333333333333,-0.666666666666667,2.58496250072116,1
"127",1231,4,3,5,3,3,3,3,4,1,3,1,2,2,3,3,3,3,3,2,3,3,3,2,2,2,4,2,2,8,6,1,1,20,3,3,NA,NA,3.5,2.25,3.25,2.25,2.75,2.5,2.75,0,1,8.6,1.7,8.2,6.77777777777778,5.6,5,5,34.8,16.267213105576,4,6,0.666666666666667,NA,0.758686935914928,0.844444444444444,7.6,2.95,0.155555555555556,NA,8.2,0.844444444444444,-0.2,2.92192809488736,0
"128",1232,1,4,3,3,2,4,4,3,4,3,4,2,5,4,2,3,2,4,1,5,5,2,5,2,4,1,4,5,9,10,1,1,20,1,5,NA,NA,2,4,2.5,3.75,1.5,4.5,4.5,0,1,6.1,2.8,8.3,7.9,5.5,5,5,131.2,305.243363746226,5,5,1,NA,0.533477920646133,0.533333333333333,4.8,4.2,0.355555555555556,7.9,8.3,0.533333333333333,0,3.12192809488736,1
"129",1233,4,5,5,4,1,5,3,4,3,5,3,1,4,3,4,4,5,2,1,4,2,NA,5,5,1,1,3,3,10,7,2,2,0,2,4,NA,NA,NA,4.25,5,2.5,1,4,2.75,1,2,9.1,1.9,10,10,5.4,5,4,46.2,18.9431899226198,6,4,1.5,NA,0.416602027240096,0.355555555555556,3.2,5,0.2,10,10,0.355555555555556,-0.2,2.44643934467102,1
"130",1235,2,2,5,2,5,1,4,4,2,4,3,5,3,3,2,3,4,3,5,3,2,3,2,4,3,5,3,4,2,6,2,1,15,1,3,NA,NA,2.75,2.25,4.25,2.75,5,2.5,3.25,1,1,8.8,1.6,5.6,6.4,6.2,4,4,33.6,15.274161188098,5,0,Inf,NA,0.738472325938718,0.7,2.8,0.6,0.3,6.4,5.6,0.7,-1,1.92192809488736,0
"131",1238,4,3,5,2,1,4,4,5,3,5,1,1,4,4,4,2,4,1,1,4,4,5,3,4,2,1,4,4,10,10,1,1,0,1,4,NA,NA,4.5,2.75,4.5,1.5,1,4,4,0,1,9.2,2.2,9.6,8,6,3,4,278.25,480.708764915584,1,4,0.25,NA,0.854258824348114,0.9,3.6,0.3,0.1,8,9.6,0.9,-0.6,2,1
"132",1239,3,3,5,4,2,4,4,4,4,4,3,1,4,4,4,4,5,3,1,4,4,4,4,5,3,1,4,4,9,8,1,1,30,3,5,NA,NA,3.75,3.75,4.75,3.25,1.25,4,4,0,1,6.6,2.1,8.4,7.7,6.3,5,4,29.9,12.1969941652305,3,7,0.428571428571429,NA,0.783888034535948,0.666666666666667,6,2.23333333333333,0.222222222222222,7.7,8.4,0.666666666666667,-0.4,2.72192809488736,1
"133",1242,3,5,5,4,1,2,5,5,5,5,5,2,5,5,5,5,4,5,1,5,4,5,5,5,5,1,4,4,10,10,1,1,30,3,3,NA,NA,4.5,5,4.75,4.75,1.25,4,4.5,0,1,9.8,2.7,10,8.1,6.3,3,2,135.3,303.712235878343,5,4,1.25,NA,0.829095121260519,0.977777777777778,8.8,1.3,0.0222222222222222,8.1,10,0.977777777777778,0.2,2.44643934467102,0
"134",1247,1,3,5,3,1,2,2,4,2,4,1,1,2,2,3,1,4,1,1,1,1,4,4,4,1,1,2,2,10,10,1,1,0,1,5,NA,NA,3,2.5,4.25,1.5,1,1.75,1.75,0,1,10,2,9.5,9,7,1,2,44,4.89897948556636,2,2,1,NA,0.5,0.333333333333333,1,0,0,9,9.5,0.333333333333333,0,1.5,1
"135",1249,3,3,5,3,1,3,4,4,4,5,2,1,4,3,4,4,5,2,1,4,4,4,5,5,3,1,4,5,10,10,1,1,16,3,5,NA,NA,3.75,4,5,2.5,1,3.75,4,0,1,9.66666666666667,2.66666666666667,9.83333333333333,9.83333333333333,6.5,4,5,41.8333333333333,17.2906525807058,1,5,0.2,NA,0.759750733570868,0.733333333333333,3.66666666666667,1.83333333333333,0.266666666666667,9.83333333333333,9.83333333333333,0.733333333333333,-0.666666666666667,2.58496250072116,1
"136",1250,5,2,3,1,1,2,3,5,2,4,2,1,2,4,5,2,2,2,1,2,2,5,2,2,2,1,2,2,10,10,1,1,0,3,3,NA,NA,5,2,2.75,1.75,1,2,2.75,0,1,4.2,2,5.6,4.6,4.8,3,4,48.2,17.8801565988668,2,3,0.666666666666667,NA,0.849013337132987,0.8,3.2,0.5,0.2,4.6,5.6,0.8,-0.2,2.32192809488736,0
"137",1252,2,4,5,5,1,4,1,2,5,4,3,1,5,3,1,4,3,3,1,5,2,1,4,2,5,1,5,2,10,10,1,1,0,1,3,NA,NA,1.5,4.25,3.5,4,1,4.75,2,0,1,8.2,1.6,5.6,8.4,4.6,3,3,35.8,8.31865373723417,3,2,1.5,NA,0.730476678455655,0.7,2.8,1,0.3,8.4,5.6,0.7,0.2,1.37095059445467,0
"138",1254,1,3,5,1,1,2,3,2,3,5,1,1,2,1,1,4,4,2,1,2,2,2,5,4,1,1,2,3,10,9,2,1,10,3,4,NA,NA,1.5,3.75,4.5,1.25,1,2,2.25,1,1,9.875,2.375,8.875,6.75,7.5,4,4,33.125,12.0527116095448,5,3,1.66666666666667,NA,0.783440722855274,0.821428571428571,5.75,1.125,0.178571428571429,6.75,8.875,0.821428571428571,-0.25,2.5,1
"139",1258,4,3,5,1,1,3,4,5,3,5,1,1,1,3,4,2,4,1,1,3,2,4,2,3,2,1,2,3,10,8,1,1,11,3,3,NA,NA,4.25,2.5,4.25,1.25,1,2.25,3,0,1,8.6,2.8,9.2,8.6,5.2,4,6,36,16.0779351908135,1,4,0.25,NA,0.732393095630936,0.8,3.2,0.8,0.2,8.6,9.2,0.8,-0.6,1.92192809488736,0
"140",1261,5,3,4,2,1,3,5,5,4,5,3,1,3,4,5,3,5,2,1,3,4,5,4,5,2,1,3,4,10,10,1,1,0,1,4,NA,NA,5,3.5,4.75,2.25,1,3,4.25,0,1,9.8,2,9.5,9.2,5.7,3,6,34.8,16.1781745983078,2,8,0.25,NA,0.718003078116504,0.755555555555556,6.8,3.4,0.244444444444444,9.2,9.5,0.755555555555556,-0.6,2.64643934467102,1
"141",1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,10,1.42857142857143,10,10,5.28571428571429,4,3,179.428571428571,361.529554874313,1,6,0.166666666666667,NA,0.757599986309225,0.571428571428571,3.42857142857143,1.57142857142857,0.261904761904762,10,10,0.571428571428571,-0.714285714285714,2.8073549220576,1
"142",1266,1,4,5,3,1,4,5,5,4,5,1,1,5,5,5,5,5,3,1,5,5,5,5,5,3,1,5,5,10,10,1,1,30,1,4,NA,NA,4,4.5,5,2.5,1,4.75,5,0,1,8.6,1.6,8.8,8.4,5.4,4,4,29.4,17.2382004732384,1,9,0.111111111111111,NA,0.713100188418899,0.611111111111111,4.88888888888889,1.55555555555556,0.263888888888889,8.33333333333333,8.77777777777778,0.611111111111111,-0.777777777777778,2.64160416786859,1
"143",1267,5,3,5,1,2,2,4,5,1,5,1,2,2,5,5,2,5,1,1,2,5,5,2,5,1,1,3,5,10,10,1,1,15,1,5,NA,NA,5,2,5,1,1.5,2.25,4.75,0,1,8,3.1,10,10,6.6,2,3,36.3333333333333,11.0792599030802,1,9,0.111111111111111,NA,0.612740593701979,0.666666666666667,4,1.71428571428571,0.333333333333333,10,10,0.666666666666667,-0.714285714285714,2.23592635062903,1
"144",1269,4,5,4,1,1,4,5,5,3,5,2,1,4,4,5,5,5,1,1,4,5,5,5,5,1,1,4,5,10,10,1,1,40,3,4,NA,NA,4.75,4.5,4.75,1.25,1,4,4.75,0,1,8.125,1.375,9.25,8.5,7.25,5,6,42.75,17.1276718457922,3,5,0.6,NA,0.656006108339543,0.476190476190476,2.85714285714286,2.14285714285714,0.19047619047619,8.85714285714286,9.14285714285714,0.476190476190476,-0.428571428571429,2.8073549220576,1
"145",1273,4,4,5,5,5,4,5,5,5,5,4,5,3,5,5,4,3,NA,2,2,5,5,5,5,3,5,4,5,9,8,3,1,20,1,4,NA,NA,4.75,4.5,4.5,NA,4.25,3.25,5,NA,1,10,1.75,8.25,8.25,4.5,3,4,275,482.854705544708,2,2,1,NA,0.84398286327075,1,3,0.75,0,8.25,8.25,1,1,2,1
"146",1274,4,3,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,5,5,5,4,3,3,4,5,4,8,7,1,1,0,1,4,NA,NA,4.5,4,3.75,3.75,4.25,4.5,4.25,0,1,7.3,3,6.7,6.7,5.6,4,4,44.7,20.2377534985153,2,8,0.25,NA,0.584416142202357,0.555555555555556,5,4.275,0.333333333333333,6.7,6.7,0.555555555555556,-0.6,2.44643934467102,1
"147",1275,4,5,5,4,1,4,5,5,5,5,2,1,5,5,5,5,5,2,1,5,5,4,5,5,2,1,5,5,10,10,1,1,10,1,4,NA,NA,4.5,5,5,2.5,1,4.75,5,0,1,9.6,2,10,9.8,6.6,3,4,47.4,20.0823305420462,1,4,0.25,NA,0.915589014548304,1,4,0,0,9.8,10,1,-0.6,2.32192809488736,1
"148",1276,3,3,5,3,1,2,4,5,2,5,1,1,4,5,4,3,4,3,1,4,4,5,5,4,3,1,3,4,10,10,1,2,0,2,4,NA,NA,4.25,3.25,4.5,2.5,1,3.25,4.25,0,2,6.8,2.7,9.5,9.5,6.6,3,4,36,12.1014232404476,3,7,0.428571428571429,NA,0.677591184597176,0.577777777777778,5.2,2.05,0.311111111111111,9.5,9.5,0.577777777777778,-0.4,3.12192809488736,1
"149",1278,4,3,5,2,1,3,3,5,3,5,2,1,4,4,5,3,5,2,1,3,4,5,3,4,3,1,3,4,10,9,2,1,10,1,4,NA,NA,4.75,3,4.75,2.25,1,3.25,3.75,1,1,7.75,2.75,9.75,8.75,7.75,4,4,52.5,5.06622805119022,3,1,3,NA,0.972613303430292,1,2,0,0,9,9.66666666666667,1,-0.333333333333333,1.58496250072116,1
"150",1279,4,3,5,2,1,1,2,4,2,4,2,1,1,3,4,3,4,2,1,2,2,4,3,3,1,1,2,2,10,10,2,1,0,3,4,NA,NA,4,2.75,4,1.75,1,1.5,2.25,1,1,9.6,2,9.4,8.4,9,3,5,27.2,21.2767478717966,1,4,0.25,NA,0.937152845838211,1,4,0,0,8.4,9.4,1,0.6,2.32192809488736,1
"151",1280,4,4,5,4,1,5,5,5,4,5,3,1,5,5,4,4,5,3,1,5,5,4,4,4,4,1,4,5,10,10,1,3,20,3,4,NA,NA,4.25,4,4.75,3.5,1,4.75,5,0,3,8.25,1.5,10,7.75,5,3,4,39.75,20.271079563424,1,3,0.333333333333333,NA,0.898928085451369,1,3,0.25,0,7.75,10,1,-0.5,2,1
"152",1282,4,3,5,4,2,4,5,5,3,5,3,1,5,5,5,3,5,1,1,5,4,5,3,5,2,1,5,5,10,7,1,1,20,3,2,NA,NA,4.75,3,5,2.5,1.25,4.75,4.75,0,1,10,1.25,9.25,8,5.5,2,5,39.75,26.1326743114184,1,3,0.333333333333333,NA,0.91505011518226,1,3,0.5,0,8,9.25,1,-0.5,2,0
"153",1283,3,3,4,3,2,2,2,4,4,4,1,2,3,2,4,4,3,2,1,2,2,4,3,4,2,1,4,3,10,6,2,1,25,1,4,NA,NA,3.75,3.5,3.75,2,1.5,2.75,2.25,1,1,9.85714285714286,2,10,8.85714285714286,7,4,4,36.2857142857143,18.1541022518721,3,4,0.75,NA,0.836709349726401,1,6,1.14285714285714,0,8.85714285714286,10,1,0.142857142857143,2.52164063634332,1
