"","egoID","from.alter","to.alter","weight_origin","weight"
"60492",1419,"141907","141909",10,10
"60542",1425,"142507","142509",7,7
"60692",1451,"145107","145109",9,9
"60772",1462,"146207","146209",10,10
"61012",1498,"149807","149809",10,10
"61032",1500,"150007","150009",3,3
"61072",1506,"150607","150609",7,7
"61092",1509,"150907","150909",1,1
"61102",1513,"151307","151309",2,2
"61242",1543,"154307","154309",6,6
"61252",1544,"154407","154409",4,4
"61272",1547,"154707","154709",10,10
"61322",1556,"155607","155609",10,10
"61372",1570,"157007","157009",1,1
"61382",1571,"157107","157109",6,6
"61682",1641,"164107","164109",10,10
"61692",1642,"164207","164209",10,10
"61792",1659,"165907","165909",8,8
"61832",1664,"166407","166409",10,10
"61842",1665,"166507","166509",10,10
"61862",1668,"166807","166809",7,7
"61942",1680,"168007","168009",10,10
"62002",1692,"169207","169209",5,5
"62022",1695,"169507","169509",9,9
"62062",1701,"170107","170109",7,7
"62112",1708,"170807","170809",10,10
"62192",1721,"172107","172109",10,10
"62202",1723,"172307","172309",10,10
"62302",1742,"174207","174209",6,6
"62352",1748,"174807","174809",10,10
"62362",1749,"174907","174909",10,10
"62452",1760,"176007","176009",10,10
"62512",1771,"177107","177109",3,3
"62542",1775,"177507","177509",6,6
"62662",1817,"181707","181709",10,10
"62702",1822,"182207","182209",6,6
"62782",1834,"183407","183409",10,10
"62812",1839,"183907","183909",9,9
"62832",1842,"184207","184209",3,3
"62862",1846,"184607","184609",10,10
"62872",1847,"184707","184709",10,10
"62912",1852,"185207","185209",9,9
"62922",1855,"185507","185509",10,10
"62942",1860,"186007","186009",7,7
"62952",1862,"186207","186209",10,10
"63012",1874,"187407","187409",5,5
"63062",1884,"188407","188409",4,4
"63192",1916,"191607","191609",1,1
"63232",1921,"192107","192109",6,6
"63242",1924,"192407","192409",10,10
"63332",1943,"194307","194309",6,6
"63342",1952,"195207","195209",5,5
"63392",1963,"196307","196309",4,4
"63892",2037,"203707","203709",10,10
"63912",2039,"203907","203909",7,7
"63982",2049,"204907","204909",2,2
"64152",2089,"208907","208909",10,10
"64162",2090,"209007","209009",1,1
"64172",2092,"209207","209209",7,7
"64262",2101,"210107","210109",7,7
"64332",2111,"211107","211109",10,10
"64382",2120,"212007","212009",3,3
"64402",2122,"212207","212209",10,10
"64412",2123,"212307","212309",5,5
"64432",2125,"212507","212509",10,10
"64452",2128,"212807","212809",10,10
"64462",2130,"213007","213009",4,4
"64522",2140,"214007","214009",2,2
"64562",2145,"214507","214509",9,9
"64622",2152,"215207","215209",10,10
"64632",2153,"215307","215309",5,5
"64642",2155,"215507","215509",10,10
"64662",2158,"215807","215809",6,6
"64732",2167,"216707","216709",9,9
"64962",2201,"220107","220109",4,4
"64972",2202,"220207","220209",4,4
"65002",2208,"220807","220809",10,10
"65022",2210,"221007","221009",6,6
"65042",2219,"221907","221909",7,7
"65102",2229,"222907","222909",10,10
"65182",2240,"224007","224009",4,4
"65192",2241,"224107","224109",10,10
"65212",2244,"224407","224409",10,10
"65222",2245,"224507","224509",5,5
"65252",2249,"224907","224909",5,5
"65292",2254,"225407","225409",7,7
"65322",2261,"226107","226109",1,1
"65402",2278,"227807","227809",1,1
"65442",2287,"228707","228709",7,7
"65492",2306,"230607","230609",8,8
"65522",2309,"230907","230909",10,10
"65542",2311,"231107","231109",3,3
"65592",2328,"232807","232809",7,7
"65602",2330,"233007","233009",5,5
"65632",2333,"233307","233309",9,9
"65642",2334,"233407","233409",10,10
"65702",2343,"234307","234309",3,3
"65752",2351,"235107","235109",10,10
"65802",2359,"235907","235909",7,7
"65822",2361,"236107","236109",10,10
"65892",2373,"237307","237309",10,10
"65962",2389,"238907","238909",1,1
"65972",2393,"239307","239309",4,4
"66012",2399,"239907","239909",9,9
"66232",2429,"242907","242909",10,10
"66282",2439,"243907","243909",5,5
"66332",2455,"245507","245509",4,4
"66372",2464,"246407","246409",6,6
"66382",2466,"246607","246609",10,10
"66462",2477,"247707","247709",10,10
"66472",2481,"248107","248109",5,5
"66512",2485,"248507","248509",4,4
"66562",2491,"249107","249109",10,10
"66582",2496,"249607","249609",10,10
"66602",2501,"250107","250109",9,9
"66672",2514,"251407","251409",4,4
"66692",2517,"251707","251709",9,9
"66722",2522,"252207","252209",10,10
"66752",2528,"252807","252809",6,6
"66802",2533,"253307","253309",4,4
"66822",2536,"253607","253609",10,10
"66882",2546,"254607","254609",6,6
"66912",2552,"255207","255209",9,9
"66972",2560,"256007","256009",10,10
"67072",2582,"258207","258209",10,10
"67102",2590,"259007","259009",1,1
"67212",2608,"260807","260809",4,4
"67252",2617,"261707","261709",10,10
"67352",2638,"263807","263809",9,9
"67372",2641,"264107","264109",1,1
"67422",2652,"265207","265209",5,5
"67592",2681,"268107","268109",10,10
"67642",2690,"269007","269009",2,2
"67672",2694,"269407","269409",1,1
"58203",1019,"101907","101910",2,2
"58353",1043,"104307","104310",8,8
"58453",1060,"106007","106010",10,10
"58503",1065,"106507","106510",8,8
"58543",1071,"107107","107110",10,10
"58553",1073,"107307","107310",10,10
"58643",1087,"108707","108710",5,5
"58693",1094,"109407","109410",10,10
"58733",1100,"110007","110010",8,8
"58953",1150,"115007","115010",3,3
"59073",1175,"117507","117510",9,9
"59143",1192,"119207","119210",7,7
"59233",1202,"120207","120210",10,10
"59293",1209,"120907","120910",6,6
"59433",1226,"122607","122610",4,4
"59483",1231,"123107","123110",10,10
"59493",1232,"123207","123210",2,2
"59533",1239,"123907","123910",7,7
"59543",1242,"124207","124210",10,10
"59623",1261,"126107","126110",9,9
"59713",1276,"127607","127610",3,3
"59883",1298,"129807","129810",9,9
"59893",1299,"129907","129910",7,7
"59903",1300,"130007","130010",1,1
"59943",1314,"131407","131410",10,10
"59973",1322,"132207","132210",6,6
"59983",1323,"132307","132310",8,8
"60013",1326,"132607","132610",10,10
"60083",1338,"133807","133810",10,10
"60153",1353,"135307","135310",10,10
"60323",1382,"138207","138210",10,10
"60493",1419,"141907","141910",4,4
"60543",1425,"142507","142510",5,5
"60693",1451,"145107","145110",1,1
"60773",1462,"146207","146210",10,10
"61073",1506,"150607","150610",5,5
"61103",1513,"151307","151310",5,5
"61243",1543,"154307","154310",5,5
"61273",1547,"154707","154710",5,5
"61323",1556,"155607","155610",10,10
"61373",1570,"157007","157010",2,2
"61383",1571,"157107","157110",9,9
"61393",1573,"157307","157310",6,6
"61433",1582,"158207","158210",1,1
"61683",1641,"164107","164110",10,10
"61693",1642,"164207","164210",10,10
"61793",1659,"165907","165910",5,5
"61813",1661,"166107","166110",10,10
"61833",1664,"166407","166410",10,10
"61843",1665,"166507","166510",10,10
"61863",1668,"166807","166810",10,10
"61943",1680,"168007","168010",10,10
"62003",1692,"169207","169210",3,3
"62023",1695,"169507","169510",10,10
"62063",1701,"170107","170110",3,3
"62113",1708,"170807","170810",10,10
"62193",1721,"172107","172110",10,10
"62203",1723,"172307","172310",10,10
"62283",1740,"174007","174010",9,9
"62353",1748,"174807","174810",10,10
"62363",1749,"174907","174910",10,10
"62453",1760,"176007","176010",10,10
"62513",1771,"177107","177110",2,2
"62543",1775,"177507","177510",7,7
"62703",1822,"182207","182210",4,4
"62783",1834,"183407","183410",1,1
"62833",1842,"184207","184210",3,3
"62863",1846,"184607","184610",10,10
"62923",1855,"185507","185510",9,9
"62943",1860,"186007","186010",7,7
"62953",1862,"186207","186210",1,1
"63193",1916,"191607","191610",10,10
"63243",1924,"192407","192410",10,10
"63333",1943,"194307","194310",1,1
"63343",1952,"195207","195210",6,6
"63393",1963,"196307","196310",10,10
"63483",1979,"197907","197910",10,10
"63793",2023,"202307","202310",6,6
"63893",2037,"203707","203710",1,1
"63913",2039,"203907","203910",9,9
"63953",2045,"204507","204510",2,2
"64153",2089,"208907","208910",9,9
"64163",2090,"209007","209010",4,4
"64173",2092,"209207","209210",10,10
"64333",2111,"211107","211110",10,10
"64383",2120,"212007","212010",1,1
"64403",2122,"212207","212210",10,10
"64413",2123,"212307","212310",3,3
"64433",2125,"212507","212510",4,4
"64453",2128,"212807","212810",10,10
"64463",2130,"213007","213010",8,8
"64503",2135,"213507","213510",10,10
"64543",2143,"214307","214310",6,6
"64563",2145,"214507","214510",10,10
"64623",2152,"215207","215210",8,8
"64633",2153,"215307","215310",5,5
"64643",2155,"215507","215510",10,10
"64663",2158,"215807","215810",6,6
"64733",2167,"216707","216710",9,9
"64963",2201,"220107","220110",5,5
"65003",2208,"220807","220810",10,10
"65023",2210,"221007","221010",3,3
"65043",2219,"221907","221910",6,6
"65103",2229,"222907","222910",10,10
"65123",2232,"223207","223210",1,1
"65183",2240,"224007","224010",10,10
"65193",2241,"224107","224110",6,6
"65213",2244,"224407","224410",10,10
"65223",2245,"224507","224510",5,5
"65293",2254,"225407","225410",6,6
"65313",2260,"226007","226010",5,5
"65323",2261,"226107","226110",1,1
"65443",2287,"228707","228710",5,5
"65493",2306,"230607","230610",7,7
"65523",2309,"230907","230910",10,10
"65543",2311,"231107","231110",7,7
"65573",2318,"231807","231810",8,8
"65593",2328,"232807","232810",6,6
"65603",2330,"233007","233010",10,10
"65633",2333,"233307","233310",4,4
"65723",2347,"234707","234710",10,10
"65753",2351,"235107","235110",10,10
"65823",2361,"236107","236110",10,10
"65893",2373,"237307","237310",10,10
"65973",2393,"239307","239310",6,6
"66013",2399,"239907","239910",9,9
"66333",2455,"245507","245510",6,6
"66383",2466,"246607","246610",10,10
"66443",2475,"247507","247510",2,2
"66453",2476,"247607","247610",4,4
"66463",2477,"247707","247710",10,10
"66473",2481,"248107","248110",10,10
"66513",2485,"248507","248510",10,10
"66563",2491,"249107","249110",10,10
"66583",2496,"249607","249610",10,10
"66603",2501,"250107","250110",10,10
"66673",2514,"251407","251410",7,7
"66693",2517,"251707","251710",9,9
"66723",2522,"252207","252210",10,10
"66803",2533,"253307","253310",2,2
"66823",2536,"253607","253610",10,10
"66883",2546,"254607","254610",6,6
"66913",2552,"255207","255210",9,9
"66933",2554,"255407","255410",4,4
"66963",2559,"255907","255910",7,7
"66973",2560,"256007","256010",10,10
"67073",2582,"258207","258210",9,9
"67213",2608,"260807","260810",3,3
"67253",2617,"261707","261710",10,10
"67353",2638,"263807","263810",10,10
"67423",2652,"265207","265210",5,5
"67453",2656,"265607","265610",10,10
"67593",2681,"268107","268110",4,4
"67643",2690,"269007","269010",5,5
"67881",1019,"101908","101909",1,1
"67941",1029,"102908","102909",8,8
"68071",1051,"105108","105109",10,10
"68131",1060,"106008","106009",10,10
"68151",1062,"106208","106209",10,10
"68181",1065,"106508","106509",10,10
"68221",1071,"107108","107109",10,10
"68231",1073,"107308","107309",10,10
"68321",1087,"108708","108709",1,1
"68371",1094,"109408","109409",10,10
"68411",1100,"110008","110009",7,7
"68481",1118,"111808","111809",10,10
"68631",1150,"115008","115009",10,10
"68671",1158,"115808","115809",8,8
"68751",1175,"117508","117509",1,1
"68821",1192,"119208","119209",10,10
"68961",1208,"120808","120809",2,2
"68971",1209,"120908","120909",5,5
"69041",1217,"121708","121709",8,8
"69111",1226,"122608","122609",7,7
"69141",1229,"122908","122909",7,7
"69161",1231,"123108","123109",8,8
"69181",1233,"123308","123309",3,3
"69211",1239,"123908","123909",10,10
"69221",1242,"124208","124209",10,10
"69301",1261,"126108","126109",1,1
"69331",1266,"126608","126609",8,8
"69481",1287,"128708","128709",6,6
"69561",1298,"129808","129809",10,10
"69571",1299,"129908","129909",10,10
"69581",1300,"130008","130009",7,7
"69621",1314,"131408","131409",10,10
"69651",1322,"132208","132209",10,10
"69661",1323,"132308","132309",7,7
"69691",1326,"132608","132609",10,10
"69761",1338,"133808","133809",10,10
"69831",1353,"135308","135309",10,10
"70001",1382,"138208","138209",10,10
"70221",1425,"142508","142509",3,3
"70231",1426,"142608","142609",3,3
"70341",1441,"144108","144109",10,10
"70451",1462,"146208","146209",10,10
"70681",1496,"149608","149609",6,6
"70691",1498,"149808","149809",10,10
"70711",1500,"150008","150009",3,3
"70771",1509,"150908","150909",10,10
"70781",1513,"151308","151309",6,6
"70921",1543,"154308","154309",6,6
"70931",1544,"154408","154409",3,3
"70951",1547,"154708","154709",9,9
"71001",1556,"155608","155609",10,10
"71051",1570,"157008","157009",10,10
"71071",1573,"157308","157309",6,6
"71211",1614,"161408","161409",4,4
"71291",1625,"162508","162509",2,2
"71321",1632,"163208","163209",3,3
"71361",1641,"164108","164109",10,10
"71371",1642,"164208","164209",10,10
"71471",1659,"165908","165909",10,10
"71491",1661,"166108","166109",6,6
"71511",1664,"166408","166409",10,10
"71521",1665,"166508","166509",10,10
"71541",1668,"166808","166809",9,9
"71561",1671,"167108","167109",10,10
"71611",1678,"167808","167809",10,10
"71621",1680,"168008","168009",10,10
"71681",1692,"169208","169209",5,5
"71701",1695,"169508","169509",10,10
"71741",1701,"170108","170109",5,5
"71781",1705,"170508","170509",10,10
"71791",1708,"170808","170809",10,10
"71871",1721,"172108","172109",10,10
"71881",1723,"172308","172309",10,10
"71981",1742,"174208","174209",6,6
"72011",1745,"174508","174509",10,10
"72031",1748,"174808","174809",10,10
"72041",1749,"174908","174909",10,10
"72131",1760,"176008","176009",10,10
"72191",1771,"177108","177109",2,2
"72221",1775,"177508","177509",10,10
"72341",1817,"181708","181709",8,8
"72461",1834,"183408","183409",8,8
"72491",1839,"183908","183909",8,8
"72511",1842,"184208","184209",3,3
"72551",1847,"184708","184709",10,10
"72561",1848,"184808","184809",10,10
"72591",1852,"185208","185209",7,7
"72601",1855,"185508","185509",6,6
"72621",1860,"186008","186009",4,4
"72631",1862,"186208","186209",10,10
"72741",1884,"188408","188409",4,4
"72871",1916,"191608","191609",5,5
"72911",1921,"192108","192109",3,3
"72921",1924,"192408","192409",10,10
"73011",1943,"194308","194309",6,6
"73021",1952,"195208","195209",5,5
"73071",1963,"196308","196309",10,10
"73101",1969,"196908","196909",8,8
"73161",1979,"197908","197909",10,10
"73251",1991,"199108","199109",10,10
"73631",2045,"204508","204509",6,6
"73661",2049,"204908","204909",2,2
"73671",2051,"205108","205109",1,1
"73831",2089,"208908","208909",10,10
"73841",2090,"209008","209009",10,10
"73851",2092,"209208","209209",7,7
"73901",2097,"209708","209709",10,10
"74061",2120,"212008","212009",10,10
"74081",2122,"212208","212209",10,10
"74091",2123,"212308","212309",7,7
"74111",2125,"212508","212509",10,10
"74131",2128,"212808","212809",10,10
"74141",2130,"213008","213009",1,1
"74171",2134,"213408","213409",8,8
"74181",2135,"213508","213509",1,1
"74201",2140,"214008","214009",5,5
"74211",2141,"214108","214109",9,9
"74241",2145,"214508","214509",10,10
"74301",2152,"215208","215209",8,8
"74311",2153,"215308","215309",5,5
"74341",2158,"215808","215809",3,3
"74411",2167,"216708","216709",9,9
"74491",2176,"217608","217609",5,5
"74641",2201,"220108","220109",10,10
"74651",2202,"220208","220209",8,8
"74681",2208,"220808","220809",10,10
"74711",2218,"221808","221809",6,6
"74721",2219,"221908","221909",3,3
"74781",2229,"222908","222909",10,10
"74801",2232,"223208","223209",1,1
"74861",2240,"224008","224009",10,10
"74871",2241,"224108","224109",10,10
"74891",2244,"224408","224409",10,10
"74901",2245,"224508","224509",10,10
"74971",2254,"225408","225409",9,9
"75081",2278,"227808","227809",1,1
"75091",2279,"227908","227909",10,10
"75121",2287,"228708","228709",3,3
"75171",2306,"230608","230609",10,10
"75201",2309,"230908","230909",10,10
"75251",2318,"231808","231809",6,6
"75271",2328,"232808","232809",7,7
"75311",2333,"233308","233309",4,4
"75321",2334,"233408","233409",10,10
"75381",2343,"234308","234309",3,3
"75431",2351,"235108","235109",10,10
"75481",2359,"235908","235909",8,8
"75501",2361,"236108","236109",10,10
"75571",2373,"237308","237309",10,10
"75641",2389,"238908","238909",9,9
"75651",2393,"239308","239309",6,6
"75961",2439,"243908","243909",7,7
"76051",2464,"246408","246409",9,9
"76061",2466,"246608","246609",10,10
"76071",2467,"246708","246709",7,7
"76121",2475,"247508","247509",9,9
"76141",2477,"247708","247709",10,10
"76151",2481,"248108","248109",10,10
"76171",2483,"248308","248309",10,10
"76191",2485,"248508","248509",10,10
"76241",2491,"249108","249109",10,10
"76261",2496,"249608","249609",10,10
"76281",2501,"250108","250109",10,10
"76311",2505,"250508","250509",10,10
"76351",2514,"251408","251409",7,7
"76371",2517,"251708","251709",9,9
"76391",2520,"252008","252009",6,6
"76401",2522,"252208","252209",10,10
"76431",2528,"252808","252809",6,6
"76481",2533,"253308","253309",4,4
"76501",2536,"253608","253609",10,10
"76561",2546,"254608","254609",8,8
"76591",2552,"255208","255209",10,10
"76651",2560,"256008","256009",10,10
"76751",2582,"258208","258209",8,8
"76781",2590,"259008","259009",5,5
"76881",2607,"260708","260709",8,8
"76891",2608,"260808","260809",4,4
"76931",2617,"261708","261709",10,10
"77031",2638,"263808","263809",8,8
"77061",2642,"264208","264209",7,7
"77101",2652,"265208","265209",5,5
"77271",2681,"268108","268109",10,10
"77321",2690,"269008","269009",5,5
"67812",1007,"100708","100710",4,4
"67882",1019,"101908","101910",2,2
"67942",1029,"102908","102910",10,10
"68152",1062,"106208","106210",10,10
"68182",1065,"106508","106510",7,7
"68222",1071,"107108","107110",10,10
"68232",1073,"107308","107310",9,9
